ts,city,state,event,year,year_mon,ymd,yw,department
2015-08-30 11:16:59,Boston ,Massachusetts,"PRELIM INFO FROM FAA OPS: BOSTON, MA/UAS INCIDENT/1117E/BOSTON TRACON ADVISED  CESSNA C182, REPORTED RED AND BLACK QUADCOPTER 500 FEET BELOW THE ACFT WHILE NORTHBOUND AT 4,500 FEET 15 N BOS.  NO EVASIVE ACTION TAKEN.  LEOS WERE NOT NOTIFIED.  

MOR Alert for A90
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 30, 2015 - 1517Z
A/C:  (C182)

Summary: Pilot reported a ""drone"" pass 500ft below him 15 miles north of BOS. UAS was a 2ft in diameter quad-copter and was red/black in color. Den notified. 
",2015,201508,2015-08-30,201535,LEO NOT NOTIFIED
2015-08-30 01:57:59,Fresno,California,"PRELIM INFO FROM FAA OPS: FRESNO, CA/UAS INCIDENT/1920P/FRESNO ATCT REPORTED  CESSNA 172, OBSERVED A LARGE SILVER UAS, 4 S CLOVIS VORTAC AT 4,000 FEET. UAS PASSED BELOW ACFT WHILE AT 6,500 FEET, NORTHWEST BOUND, ALONG THE JOAQUIN RIVER. NO EVASIVE ACTION TAKEN. FRESNO PD NOTIFIED 

MOR Alert for FAT
Type: 
Date/Time: Aug 30, 2015 - 0158Z
A/C: (C172)

Summary:VFR OVERFLIGHT NW BOUND REPORTED A DRONE 4NM S OF CZQ AT 4000. REPORTED POSITION OF THE DRONE WAS WITHIN FAT CLASS C AIRSPACE. THE C172 WAS AT 6500 AND NO DEVIATION OF FLIGHT PATH WAS MADE BY THE C172. 
",2015,201508,2015-08-30,201535,FRESNO PD NOTIFIED
2015-08-30 00:43:59,Santa Ana,California,"PRELIM INFO FROM FAA OPS: SANTA ANA, CA/UAS INCIDENT/1744P/SANTA ANA ATCT REPORTED ALASKA 592, B737, 5 MILES NORTHWEST OF SANTA ANA ARPT AT 1,500 FEET, OBSERVED A UAS. NO EVASIVE ACTIONS WAS TAKEN. ORANGE COUNTY SHERIFF NOTIFIED.

MOR Alert for SNA
Type: Other
Date/Time: Aug 31, 2015 - 0044Z
A/C: ASA592 (B737)

Summary: ASA592 REPORTED ON GROUND CONTROL FREQUENCY THAT HE SAW AN UNMANNED AIRCRAFT 5 MILES NORTHWEST OF SNA AIRPORT AT 1500 FEET WHEN HE WAS ON BASE LEG.
",2015,201508,2015-08-30,201535,ORANGE COUNTY SHERIFF NOTIFIED
2015-08-30 00:00:00,Trenton,New Jersey,"PRELIM INFO FROM FAA OPS: TRENTON, NJ/UAS INCIDENT/0853E/TRENTON ATCT ADVISED CESSNA C172, REPORTED A UNIDENTIFIED UAS WHILE SOUTHEAST BOUND AT 700 FEET OFF RUNWAY 16 DEPARTURE END. NO EVASIVE ACTION REPORTED. MERCER COUNTY SHERIFF NOTIFIED 

MOR Alert: C172,DEPARTED RY16, REPORTED SIGHTING OF A DRONE APPROXIMATELY 1/2MILE OFF THE DEPARTURE END AT 700 FEET.  No NMAC reported.",2015,201508,2015-08-30,201535,MERCER COUNTY SHERIFF NOTIFIED
2015-08-29 23:19:00,El monte,California,"PRELIM INFO FROM FAA OPS: EL MONTE, CA/UAS INCIDENT/1619P/SOCAL TRACON ADVISED CESSNA C340, OBSERVED A 2' X 2' QUAD COPTER UAS AT 3,000 FEET, 5 NE EL MONTE. NO EVASIVE ACTION TAKEN. EL MONTE PD NOTIFIED.

MOR Alert for SCT
Type: Other
Date/Time: Aug 29, 2015 - 2319Z
A/C: (C340)

Summary:  VFR WBND TO SMO @ 030, REPORTED A DRONE OPERATING AT ITS ALTITUDE 5 NE EMT. THE DRONE WAS APPROXIMATELY 2 FEET BY 2 FEET IN SIZE, WITH FOUR PROPS AND COLOR UNKN. THE DRONE WAS WITHIN ONE MILE OF ITS LOCATION AND APPEARED EBND.
",2015,201508,2015-08-29,201535,EL MONTE PD NOTIFIED
2015-08-29 22:56:00,New York,New York,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/1856E/JET BLUE 1640, A320, REPORTED SEEING A WHITE UAS AT 2,500 FEET VCNTY CENTRAL PARK. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT WAS NOTIFIED. 

MOR Alert for N90
Type: Other
Date/Time: Aug 29, 2015 - 2256Z
A/C: JBU1640 (A320)

Summary: JBU1640, A320, REPORTS A WHITE DRONE NEAR CENTRAL PARK AT 2500 FEET. NO EVASIVE ACTION NECESSARY. DEN, FBI, ROC AND NYPD ADVISED. 

",2015,201508,2015-08-29,201535,NYPD AVIATION UNIT NOTIFIED
2015-08-29 22:54:00,New York,New York,"MOR Alert for N90
Type: Other
Date/Time: Aug 29, 2015 - 2254Z
A/C: DAL2844 (MD90)

Summary: DAL2844, MD90, REPORTS A WHITE DRONE APPROX 3 S GEORGE WASHINGTON BRIDGE AT 2500 FEET. NO EVASIVE ACTION NECESSARY. DAL2844 LANDED AT LGA. DEN, ROC, FBI AND NYPD ADVISED. 
",2015,201508,2015-08-29,201535,NA
2015-08-29 19:54:00,Teterboro,New Jersey,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS INCIDENT/1615E/NEW YORK TRACON ADVISED DELTA 1988, A320, SLC - EWR, OBSERVED A BLACK AND RED UAS 300 FEET OFF ACFT RIGHT SIDE AT 3,800 FEET, 3 N OF TEB. NO EVASIVE ACTION TAKEN. HACKENSACK POLICE DEPT NOTIFIED 

MOR Alert for N90
Type: Other
Date/Time: Aug 29, 2015 - 1954Z
A/C: DAL1988 (A320)

Summary: DAL1988, A320, REPORTS A DRONE APPROX 3 N TEB AT 3800 FEET. PILOT HAS BEEN ADVISED TO CALL N90 AFTER LANDING FOR ADDITIONAL INFORMATION. DEN, ROC AND HACKENSACK POLICE ADVISED. 


MOR Alert for EWR
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 29, 2015 - 2006Z
A/C: DAL1988 (A320)

Summary: N90 ADVISED EWRT THAT DAL1988 A320 REPORTED A UAS OVER TEB AT 038. DAL1988 LANDED RUNWAY 22L AT 2001Z AND WAS ALREADY AT THE GATE. DAL OPS WILL ADVISE THE PILOT TO CAL N90. N90 ALSO CONTACTED THE DEN. 
",2015,201508,2015-08-29,201535,HACKENSACK POLICE DEPT NOTIFIED
2015-08-29 19:31:59,Pittsburgh,Pennsylvania,"PRELIM INFO FROM FAA OPS: MONROEVILLE, PA/UAS INCIDENT/1532E/PIT TRACON ADVISED CESSNA C182, 2 E PITTSBURGH-MONROEVILLE ARPT AT 5,800 FEET WHILE PERFORMING PRACTICE APPROACHES, OBSERVED A UAS, TYPE UNKN, AT 5,300 FEET. NO EVASIVE ACTION TAKEN. LEOS NOT NOTIFIED. 

MOR Alert for PIT
Type: Other
Date/Time: Aug 29, 2015 - 1932Z
A/C: (C182)

Summary:  A C182, DEPARTED AGC FOR PRACTICE APPROACHES AT LBE. PILOT WAS MID FLIGHT, ABOUT 2 MILES EAST OF 4G0, AND SPOTTED A DRONE OPERATING AT ABOUT 058 MSL, WHILE PILOT WAS AT 053 MSL. THE PILOT WAS INSTRUCTED TO CALL PIT TRACON TO GIVE A BETTER SYNOPSIS OF THE SITUATION, AND THE OPERATIONS SUPERVISOR IS CURRENTLY AWAITING THE PILOT'S CALL.
",2015,201508,2015-08-29,201535,LEO NOT NOTIFIED
2015-08-29 15:46:59,Dallas,Texas,"PRELIM INFO FROM FAA OPS: FT WORTH, TX/UAS INCIDENT/1047C/DFW TRACON ADVISED CESSNA C172, CLIMBING OUT OF 2800 FEET SOUTH OF FTW REPORTED A UAS ABOUT A 1/4 OF THE SIZE OF CESSNA C172 WITH FOUR ROTORS AND EITHER DARK BLUE OR BLACK IN COLOR FLEW BY THE RIGHT SIDE OF HIS AIRCRAFT. NO EVASIVE ACTION TAKEN. THE UAS APPEARED TO BE HEADING SOUTHBOUND. DFW PD NOTIFIED.

MOR Alert for D10
Type: Other
Date/Time: Aug 29, 2015 - 1547Z
A/C: N172RG (C172)

Summary: 1547Z THE PILOT OF C172 WHILE CLIMBING OUT OF 2800' SOUTH OF FTW REPORTED A DRONE ABOUT A 1/4 OF THE SIZE OF C172 WITH FOUR MOTORS AND EITHER DARK BLUE OR BALCK IN COLOR FLEW BY THE RIGHT SIDE OF HIS AIRCRAFT. NO EVASIVE ACTION TAKEN. THE DRONE APPEARED TO BE HEADING SOUTHBOUND. DFW POLICE CALLED. DEN AND ROC NOTIFIED.
",2015,201508,2015-08-29,201535,DFW PD NOTIFIED
2015-08-29 00:00:00,Los Angeles,California,"PRELIM INFO FROM FAA OPS: LAX/UAS INCIDENT/1423P/SOCAL TRACON ADVISED COMPASS 5682, E170, BOZEMAN, MT - LAX, 24 E LAX AT 7,000 FEET OBSERVED A UAS, TYPE UNKN, WHILE ON FINAL. NO EVASIVE ACTION TAKEN. LAPD NOTIFIED.

MOR Alert for SCT
Type: 
Date/Time: Aug 29, 2015 - 2123Z
A/C: CPZ5682 (E170)

Summary: CPZ5682 24 MI EAST OF LAX ON FINAL RY 24L REPORTED A DRONE OF RIGHT SIDE OF AIRCRAFT AT 7000FT. LAW ENFORCEMENT NOTIFIED AT 2128Z
",2015,201508,2015-08-29,201535,LAPD NOTIFIED
2015-08-28 23:55:59,Nashvile,Tennessee,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS INCIDENT/2003E/BNA TRACON ADVISED R20293, H60, OBSERVED FLIGHT OF 2 UAS AT 3,500 FEET, 17 NE BNA. R20293 WAS SOUTHBOUND AT 4,000 FEET. NO EVASIVE ACTION TAKEN. LEO NOT NOTIFIED. 

MOR Alert for BNA
Type: Other
Date/Time: Aug 28, 2015 - 2356Z
A/C: R20293 (UH60)

Summary: R20293 SOUTHBOUND AT 040 REPORTED A FLIGHT OF TWO DRONES AT APPROXIMATELY 035. ATM NTFD, DEN NTFD, ROC NTFD
",2015,201508,2015-08-28,201535,LEO NOT NOTIFIED
2015-08-28 22:54:59,New York,New York,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/1904E/NEW YORK TRACON ADVISED SPIRIT 174, CRJ2, HOLLYWOOD, FL - LA GUARDIA, OBSERVED A UAS AT 3,000 FEET, VCNTY CENTRAL PARK. EVASIVE ACTION NOT REPORTED. NYPD AVIATION NOTIFIED. 

MOR Alert for N90
Type: Other
Date/Time: Aug 28, 2015 - 2255Z
A/C: (A321)

Summary:  A321, REPORTS A DRONE OVER CENTRAL PARK AT 3000 FEET. PILOT WILL CALL N90 AFTER LANDING TO PROVIDE ADDITIONAL INFORMATION. DEN, ROC AND NYPD ADVISED.
",2015,201508,2015-08-28,201535,NYPD AVIATION NOTIFIED
2015-08-28 22:18:00,New York,New York,"PRELIM INFO FROM FAA OPS: JFK/UAS INCIDENT/1839E/NEW YORK TRACON ADVISED AIR WISCONSIN 3979, CRJ2, LGA-PHL, OBSERVED A WHITE UAS WITH FOUR PROPELLERS AT 7,000 FEET, 1.5 N JFK. ACFT WAS CLIMBING OUT OF 7,300 FEET, NO EVASIVE ACTION TAKEN. NYPD AVIATION NOTIFIED 

MOR Alert for N90
Type: Other
Date/Time: Aug 28, 2015 - 2218Z
A/C: AWI3979 (CRJ2)

Summary: AWI3979, CRJ2, REPORTS A DRONE APPROX 1.5 MILES N JFK AT 7000 FEET. PILOT ADVISES THE DRONE WAS WHITE WITH FOUR PROPELLERS. PILOT WILL CONTACT N90 AFTER LANDING TO PROVIDE ADDITIONAL INFORMATION. DEN, ROC AND NYPD ADVISED.
",2015,201508,2015-08-28,201535,NYPD AVIATION NOTIFIED
2015-08-28 22:05:00,Frederick,Maryland,"PRELIM INFO FROM FAA OPS: FREDERICK, MD/UAS INCIDENT/1809E/FDK ATCT ADVISED  CESSNA C172, REPORTED A QUAD TYPE UAS WHILE AT 2,200 FEET OPERATING 500 FEET BELOW 2 W FDK. LEOS NOTIFIED. 

MOR Alert for FDK
Type: A/C entered airspace on other than expected/intended altitude/route/speed or without a point-out or handoff.
Date/Time: Aug 28, 2015 - 2205Z
A/C: (C-172)

Summary: C172, AT 2200MSL, REPORTED A DRONE 2NM WEST OF FDK. THE DRONE(PILOT CALLED IT A QUAD COPTER)WAS 500FT(APPROX. 1700MSL) BELOW AND 100FT HORIZONIALLY. PILOT DID NOT HAVE TO TAKE EVASIVE ACTION. G8868, H47, CONFERMED THE REPORT. 

",2015,201508,2015-08-28,201535,LEOS NOTIFIED
2015-08-28 21:49:59,Jacksonville,Florida,"PRELIM INFO FROM FAA OPS: JACKSONVILLE, FL/UAS INCIDENT/2150E/JACKSONVILLE ARTCC ADVISES JACKSONVILLE APPROACH REPORTED A WHITE QUAD COPTER UAS BEING FLOWN OVER EVERBANK STADIUM DURING AN ACTIVE NFL GAME. 

MOR Alert for ZJX
Type: Other
Date/Time: Aug 29, 2015 - 0150Z
A/C: UNKNOWN (UAS)

Summary: ZJX RECEIVED A CALL FROM JAX APPROACH ABOUT DRONE ACTIVITY OVER EVERBANK FIELD DURING AN ACTIVE JAGUAR FOOTBALL GAME. DEN AND ASO-ROC NOTIFIED.

MOR Alert for JAX
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 28, 2015 - 0150Z
A/C: 

Summary: NOTIFICATION FROM EVERBANK FIELD, THEY DETAINED A MAN FLYING A DRONE OVER THE JAGUAR GAME. REFERRED TO ZJX MISSIONS, NK. THEY NOTIFIED DEN AND FSDO.
",2015,201508,2015-08-28,201535,DEN AND ASO-ROC NOTIFIED
2015-08-28 21:35:00,New York,New York,"PRELIM INFO FROM FAA OPS: LGA/UAS INCIDENT/1735E/LGA ATCT ADVISED GOJET 6211, CRJ7, BUF - LGA, OBSERVED A YELLOW UAS AT 1,000 FEET, 2 SE OF LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.

MOR Alert for LGA
Type: Other
Date/Time: Aug 28, 2015 - 2135Z
A/C: GJS6211 (CRJ7/L)

Summary: GJS6211, CRJ7/L, WAS 2 MILES SE OF LGA ON THE EXPWY VIS FOR RWY 31. REPORTED A YELLOW DRONE PASS BEHIND HIM AT 1000'. NYPD AVIATION NOTIFIED. 
",2015,201508,2015-08-28,201535,NYPD AVIATION UNIT NOTIFIED
2015-08-28 14:54:00,New York,New York,"MOR Alert for LGA
Type: 
Date/Time: Aug 28, 2015 - 1454Z
A/C: DAL1086 (MD90)

Summary: DAL1086 MD90 REPORTRED A LARGE BIRD OR DRONE 2 MILES EAST OF LGA, SUBSEQUENT QUERYS FOR PIREPS WERE NEGATIVE TO EITHER.
",2015,201508,2015-08-28,201535,NA
2015-08-28 14:50:00,Waukesha,Wisconsin,"PRELIM INFO FROM FAA OPS: WAUKESHA, WI/UAS INCIDENT/0950C/WAUKESHA ATCT ADVISED FSDO REPORTED A UAS, TYPE UNKN, 1.5 NE UES ARPT. ALTITUDE AND DIRECTION OF FLIGHT UNKN. WAUKESHA ATCT AND NO ACFT REPORTED OBSERVING THE UAS. FSDO NOTIFIED LOCAL LEOS. 

MOR Alert for UES
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 28, 2015 - 1450Z
A/C: 

Summary: FSDO reported a drone located 1.5 miles northeast of UES airport. Altitude and direction of flight unknown. County sheriff's department was already notified by FSDO. UES tower never observed the drone in UES airspace.",2015,201508,2015-08-28,201535,FSDO NOTIFIED
2015-08-28 13:53:00,New York,New York,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/0953E/ LONG ISLAND MAC ARTHUR ATCT ADVISED SOUTHWEST 1800, B737, ISP - BWI, OBSERVED A 2 ROTOR UAS 300 FEET, 5 SW OF ISP. NO EVASIVE ACTION TAKEN. UNKN IF LEOS NOTIFIED. 


MOR Alert for ISP
Type: Other
Date/Time: Aug 28, 2015 - 1353Z
A/C: SWA1800 (B737)

Summary: SWA1800, B737 REPORTED A DRONE ABOUT 5 MILES SW OF THE FIELD AS HE WAS TURNING HIS RIGHT BASE TO RY 6. HE REPORTED A 2 ROTOR DRONE BELOW HIM ESTIMATED AT 300 FEET, SWA1800 WAS AT 1700 AT THE TIME.",2015,201508,2015-08-28,201535,UNKN IF LEOS NOTIFIED
2015-08-28 07:41:59,Los Angeles,California,"PRELIM INFO FROM FAA OPS: LAX/UAS INCIDENT/0042P/ EUROCOPTER AS35, OBSERVED A SMALL UAS, TYPE UNKN, WHILE ORBITING AT 900 FEET, 6 E LAX. NO INJURIES REPORTED. POLICE COORDINATED RESPONSE BY GROUND UNITS. 

MOR Alert for LAX
Type: Other
Date/Time: Aug 28, 2015 - 0742Z
A/C:  (AS350)

Summary: DRONE REPORTED BY AS350. AS350 REPORTED A DRONE APPROXIMATELY 6 MILES EAST OF LAX NORTHBOUND AT 900FT. DRONE APPROXIMATELY 2 FT BY 2 FT WITH FLASHING GREEN AND BLUE LIGHTS, DEN NTFD.",2015,201508,2015-08-28,201535,NA
2015-08-28 00:00:00,Prescott,Arizona,"PRELIM INFO FROM FAA OPS: PRESCOTT, AZ/UAS INCIDENT/1540P/EMBRY RIDDLE RDDL38, CESSNA C172, REPORTED A UAS PASSED 100 FEET BELOW THEM OVER THE EMBRY RIDDLE CAMPUS AT 5,900 FEET, 1.5 SW PRESCOTT. NO EVASIVE ACTION REPORTED. UNKN IF LEO NOTIFIED. 

MOR Alert: RDDL38 1.5 MILES SW OF PRC AT 5900'MSL OVER THE EMBRY RIDDLE CAMPUS REPORTED A REMOTE CONTROL AIRPLANE IN CLOSE PROXIMITY APPROXIMATELY 100 FEET BELOW THEM.

",2015,201508,2015-08-28,201535,UNKN IF LEOS NOTIFIED
2015-08-28 00:00:00,Salt Lake City,Utah,"PRELIM INFO FROM FAA OPS: SLC/UAS INCIDENT/1610M/SLC ATCT ADVISED DELTA 1437, B712, MCI - SLC, OBSERVED UAS 1,000 FEET, VCNTY OF RUNWAY 34L SLC. NO EVASIVE ACTION TAKEN. ARPT OPS NOTIFIED.

MOR Alert for SLC
Type: Other
Date/Time: Aug 28, 2015 - 2157Z
A/C: DAL1437 (B717)

Summary: REMOTE CONTROL VEHICLE REPORT: DAL1437 ON FINAL FOR RWY 34R REPORTED A REMOTE CONTROLLED VEHICLE MOVING EAST TO WEST BETWEEN RWY 34R AND RWY 34L, AND LAST SAW THE REMOTE VEHICLE 1000 FEET ABOVE THE APPROACH END OF RWY 34L. NO AIRCRAFT WERE ON FINAL FOR RWY 34L AND WE HAVE NOT RECEIVED ANY OTHER REPORTS OF THE REMOTE CONTROL VEHICLE. SALT LAKE AIRPORT OPERATIONS AND POLICE, DEN AND ROC NOTIFIED.
",2015,201508,2015-08-28,201535,ARPT OPS NOTIFIED
2015-08-27 23:58:00,Charleston,West Virginia,"PRELIM INFO FROM FAA OPS: CHARLESTON, WV/UAS INICDENT/2000E/CHARLESTON ATCT ADVISED HEALTHNET HN5, HELICOPTER, REPORTED TWO UAS'S, SAUCER-LIKE, AT 1,700 FEET, 5 S CHARLESTON. UAS CAME WITHIN 100 YARDS, NO EVASIVE ACTION TAKEN. LEO NOT NOTIFIED. PILOT TO FILE NMAC. 

MOR Alert for CRW
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 27, 2015 - 2358Z
A/C: HN5 (HELO)

Summary: WORKING HEALTHNET 5 SOUTHEAST BOUND. CLIMBING OUT OF 1700, 5 MILES SOUTH OF CRW JUST INSIDE THE SURFACE AREA CLASS CHARLIE HEALTHNET 5 REPORTED PASSING TWO DRONES SAME ALTITUDE OPPOSITE DIRECTION AND DESCRIBED IT AS A NEAR MID-AIR. CHARLESTON PD NOTIFIED. DEN NOTIFIED. ",2015,201508,2015-08-27,201535,LEO NOT NOTIFIED
2015-08-27 21:49:00,Indianapolis,Indiana,"PRELIM INFO FROM FAA OPS: INDIANAPOLIS, IN/UAS INCIDENT/1749E/INDIANAPOLIS TRACON ADVISED FRONTIER 607, A320, ON 7 MILE FINAL RUNWAY 5R REPORTED A UAS 1 NW OF HIS LOCATION AT 2,100 FEET HEADING NORTHBOUND. NO EVASIVE ACTION TAKEN. UAS WAS WHITE WITH 2 TENNIS BALL SIZED APPENDAGES. HENDRICKS COUNTY SHERIFF NOTIFIED AND INDIANAPOLIS AIRPORT PD. 

MOR Alert for IND
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 27, 2015 - 2149Z
A/C: FFT607 (A320)

Summary: FFT607 WAS ON 7 MILE FINAL TO RY 5R AT IND AND REPORTED UAV MANUEVERING 1 MILE NORTHWEST OF HIM AT THE SAME ALTITUDE (21) HEADING NORTHBOUND. PILOT DESCRIBED THE UAV AS WHITE WITH TWO TENNIS BALL SIZED APPENDAGES. NO EVASIVE MANUEVERS NEEDED TO BE TAKEN BY THE PILOT. HENDRICKS COUNTY SHERIFF, IND AIRPORT POLICE, ROC, AND DEN NOTIFIED.",2015,201508,2015-08-27,201535,HENDRICKS COUNTY SHERIFF NOTIFIED
2015-08-27 20:00:59,Columbus,Ohio,"PRELIM INFO FROM FAA OPS: COLUMBUS, OH/UAS INCIDENT/1625E/OHIO STATE UNIVERSITY ATCT REPORTED OHIO STATE UNIVERSITY 30, CESSNA C172, OSU-OSU, ENCOUNTERED A METALLIC QUAD TYPE UAS 100 FEET OFF OF RIGHT WING AT 1,550 FEET WHILE IN PATTERN AT OSU. NO EVASIVE ACTION REPORTED. LEOS NOTIFIED. 

Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 27, 2015 - 2001Z
A/C: OSU30 (C172)

Summary: OSU30, C172, DEPARTING RY 9R TO REMAIN IN THE PATTERN. APPROX 1/2 MILE OFF THE DEPT END OF RUNWAY, OSU30 REPORTED A UAS APPROX 100-200FT OFF THE RIGHT SIDE OF THE AIRCRAFT AT APPROX 1550FT MSL (650FT AGL). OSU30 ADVISED THE UAS APPEARED TO BE METALLIC IN COLOR AND WAS EQUIPPED WITH PROPS. THE PILOT ADVISED BY THE TIME UAS WAS SIGHTED NO EVASIVE ACTION WAS REQUIRED. LOCAL POLICE NOTIFIED AND REPORT FILED. NO FURTHER SIGHTINGS REPORTED.",2015,201508,2015-08-27,201535,LEOS NOTIFIED
2015-08-27 18:03:00,Teterboro,New Jersey,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS INCIDENT/1803E/GULFSTREAM G280, REPORTED A WHITE UAS, TYPE UNKN, AT APPROX 300-500 FEET WHILE ON FINAL RWY 1.  UAS APPEARED TO BE HEADED SOUTHEAST IN THE DIRECTION OF METLIFE STADIUM. 

MOR Alert: TEB APPROACH: ILS RWY 6 CIRCLE RWY 1.
G280, REPORTED A WHITE DRONE APPROX. 300-500 FT AS HE CIRCLED TO LAND RUNWAY 1. HE ALSO REPORTED THAT THE DRONE WAS HEADED SOUTHEAST OVER METLIFE STADIUM.",2015,201508,2015-08-27,201535,NA
2015-08-27 00:26:16,Bakersfield,California, MOR Alert: GREEN COLOR. NO INJURIES. ALL PERSNL NTFD.,2015,201508,2015-08-27,201535,NA
2015-08-27 00:26:00,Lubbock,Texas,"PRELIM INFO FROM FAA OPS: LUBBOCK, TX/UAS INCIDENT/1926C/PIPER PA24, REPORTED AN UNIDENTIFIED TYPE UAS AT 4,000 FEET, 15 SW LBB. NO EVASIVE ACTION REPORTED. NO LAW ENFORCEMENT NOTIFICATION REPORTED. 

MOR Alert for LBB
Type: 
Date/Time: Aug 27, 2015 - 0026Z
A/C: (PA24)

Summary: PA24 was 15 miles SW of KLBB at 050. He reported seeing a drone at 040, outside of class C airspace. No course change was needed. ",2015,201508,2015-08-27,201535,NA
2015-08-26 21:30:00,Commerce,California,"PRELIM INFO FROM FAA OPS: COMMERCE, CA/UAS INCIDENT/1926E/SOCAL TRACON ADVISED UNITED 1004, B737, SFO - LAX, OBSERVED A GREEN, SQUARE, UAS AT 3,000 FEET, VCNTY OF COMMERCE, CA. NO EVASIVE ACTION TAKEN. LAPD NOTIFIED 

MOR Alert for SCT
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 26, 2015 - 2130Z
A/C: UAL1004 (B737)

Summary: PILOT REPORTED GREEN SQUARE DRONE NEAR CITY OF COMMERCE. LAXT NOTIFIED. LAPD CALLED, NO RESPONSE. ",2015,201508,2015-08-26,201535,LAPD NOTIFIED
2015-08-25 22:25:00,Seattle,Washington,"PRELIM INFO FROM FAA OPS: SEATTLE, WA/UAS INCIDENT/1528P/BOEING FIELD ATCT ADVISED  PIPER P28A, REPORTED UNIDENTIFIED UAS BELOW THE ACFT WHILE NORTHWEST BOUND AT 1,300 FEET VICINITY ELLIOTT BAY.  NO EVASIVE ACTION TAKEN.  UNKN IF LEOS WERE NOTIFIED.  


MOR Alert for BFI
Type: Other
Date/Time: Aug 25, 2015 - 2225Z
A/C:  (PA28)

Summary: PA28 DEPARTED BFI NORTHWEST BOUND VFR AND REPORTED SEEING A DRONE AT MID ELLIOT BAY AT AROUND 1300 FT AGL.",2015,201508,2015-08-25,201535,UNKN IF LEOS NOTIFIED
2015-08-25 21:00:21,Dallas,Texas," MOR Alert: AT 0030 UTC, AAL243, A MD83, REPORTED TO THE FW1 CONTROLLER, THAT A PASSENGER REPORTED A YELLOW DRONE OFF THE LEFT SIDE OF THE AIRCRAFT.  AAL243 WAS 15 SOUTHWEST OF DFW AIRPORT NORTHEAST BOUND AT 11,000 FEET.  THE DRONE WAS REPORTED TO BE 11500-12000 FEET.  THE ROC/QCG AND DEN WERE NOTIFIED.  
",2015,201508,2015-08-25,201535,THE ROC/QCG AND DEN NOTIFIED
2015-08-25 20:58:00,Fresno,California,"PRELIM INFO FROM FAA OPS: FRESNO, CA /UAS INCIDENT/1427P/FRESNO ATCT REPORTED BELL B206, OBSERVED TWO UAS AT 1,000 FEET 5 NE FRESNO. NO EVASIVE ACTION TAKEN. CLOVIS PD NOTIFIED. 

MOR Alert for FAT
Type: 
Date/Time: Aug 25, 2015 - 2058Z
A/C:  (HELO)

Summary: HELO REPORTED TWO DRONES AT APPROXIMATELY 1000 AGL AT THE INTERSECTION OF SHEPARD AND TEMPERENCE, NE CLOVIS AREA. CLOVIS PD ADVISED, 
",2015,201508,2015-08-25,201535,CLOVIS PD NOTIFIED
2015-08-25 16:52:00,Madison,Wisconsin,"PRELIM INFO FROM FAA OPS: MADISON, WI/UAS INCIDENT/1206C/MADISON ATCT REPORTED CESSNA C172, OBSERVED A UAS BETWEEN 300 - 400 FEET OFF THE LEFT SIDE OF THE ACFT ON 1 MILE FINAL RUNWAY 32. EVASIVE ACTION TAKEN. NO LEOS NOTIFIED. 

MOR Alert for MSN
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 25, 2015 - 1652Z
A/C: (C172)

Summary:  C172, REPORTED A NEAR MISS WITH AN UNMANNED AERIAL VEHICLE ON A 1 MILE FINAL RWY 32 MSN AT APPROX. 300-400 FT AGL, ROC/QC & DEN/CU NOTIFIED, ATM LEFT MESSAGE WITH LAKE EFFECT DISTRICT MANAGER. UAS REPORTED TO BE APPROXIMATELY THE SIZE OF A SEAGULL, LOCAL LAW ENFORCEMENT NOTIFIED . 
",2015,201508,2015-08-25,201535,LEO NOT NOTIFIED
2015-08-25 15:30:00,Holdenville,Oklahoma,"PRELIM INFO FROM FAA OPS: HOLDENVILLE, OK/UAS INCIDENT/1530C/OKLAHOMA CITY APPROACH REPORTED CIRRUS SR22, ON DEPARTURE FROM HOLDENVILLE MUNI ARPT, REPORTED MULTIPLE UNIDENTIFIED UAS OPERATING NEAR THE ARPT. PIC INDICATED THAT DUE TO THE  NUMEROUS AMOUNT OF UAS IN THE AREA, HE WAS UNABLE TO DEPART RIGHT AWAY.  OKC IS ATTEMPTING TO DETERMINE WHICH LAW ENFORCEMENT ENTITY HAS JURISDICTION. ",2015,201508,2015-08-25,201535,NA
